,NOSE_x,NOSE_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_INDEX_x,LEFT_INDEX_y,RIGHT_INDEX_x,RIGHT_INDEX_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,CENTER_HIP_x,CENTER_HIP_y,CENTER_SHOULDER_x,CENTER_SHOULDER_y,Angle_upper_arms,Angle_elbow_L,Angle_elbow_R,Angle_thighs,Angle_knee_L,Angle_knee_R,Angle_shoulder_L,Angle_shoulder_R,Angle_hip_L,Angle_hip_R,width,height,pose_num
459,114.28,43.08,131.76,62.62,98.81,62.17,142.87,86.04,87.48,84.53,120.10,77.28,111.56,76.25,117.72,70.06,114.12,69.28,122.25,109.22,104.51,108.23,124.97,144.76,75.22,132.26,122.51,176.58,110.62,134.73,120.90,189.88,118.31,149.53,113.38,108.72,115.29,62.39,52.25,136.41,135.85,55.02,8.82,136.64,27.73,24.52,6.75,48.27,216,233,7
460,102.09,68.58,112.02,81.88,91.79,81.36,112.86,61.32,91.65,61.21,102.53,46.87,99.94,46.37,101.73,43.41,100.62,43.05,111.48,120.62,97.61,122.38,134.37,135.38,99.14,152.61,108.01,133.86,104.78,179.19,103.58,145.85,105.71,187.67,104.55,121.50,101.90,81.62,2.76,37.92,29.56,54.30,150.47,9.11,173.84,176.60,53.39,0.91,225,225,7
461,86.37,101.01,97.80,116.79,73.92,114.03,104.74,91.71,69.78,89.84,89.07,72.25,83.30,69.86,87.79,65.63,85.50,63.68,97.08,166.56,80.24,169.24,129.69,185.38,85.24,208.89,92.41,186.78,90.02,245.28,84.94,197.23,88.91,257.40,88.66,167.90,85.86,115.41,25.19,54.32,43.81,52.81,147.86,0.28,161.48,173.34,56.95,4.14,183,275,7
462,88.76,76.04,104.21,91.64,74.61,92.50,105.24,58.87,73.12,60.28,96.20,28.32,83.47,28.77,92.56,19.48,87.29,19.85,103.30,156.24,81.80,153.78,98.85,197.48,48.54,176.76,89.31,232.58,86.47,171.38,87.17,248.81,95.20,187.89,92.55,155.01,89.41,92.07,4.44,18.27,20.82,49.20,9.05,153.42,175.36,179.80,9.01,58.21,177,285,7
463,76.92,60.02,84.54,69.13,68.03,67.87,85.97,50.99,66.66,50.56,78.78,37.11,74.90,35.97,78.07,33.09,76.06,32.02,83.14,104.71,71.65,105.57,102.49,115.18,72.55,127.96,78.85,115.98,75.80,150.15,73.84,125.55,77.07,158.43,77.40,105.14,76.28,68.50,9.04,31.92,34.00,59.30,149.64,6.03,173.73,177.22,59.86,0.56,275,183,7
464,94.86,64.33,115.28,87.00,76.63,86.05,136.38,104.02,50.45,100.04,161.96,97.53,27.16,88.23,166.96,89.66,23.50,80.08,107.08,140.37,87.18,143.39,136.08,153.85,92.37,188.85,99.72,163.94,98.90,232.80,95.18,182.25,91.09,241.70,97.13,141.88,95.96,86.52,113.00,53.12,55.00,58.55,139.55,1.93,49.90,63.10,63.85,5.30,178,280,7
465,59.11,46.78,72.55,64.03,46.89,62.47,80.37,37.80,38.57,37.15,62.90,16.58,56.13,15.80,61.52,10.35,58.33,9.17,69.27,115.68,52.29,116.90,101.80,133.15,55.40,158.09,64.56,136.17,59.72,197.07,56.41,150.46,52.62,206.35,60.78,116.29,59.72,63.25,34.80,56.06,57.63,57.44,147.12,2.01,162.26,162.95,60.61,3.18,236,213,7
466,196.65,21.53,211.59,40.78,183.05,40.59,219.49,60.76,174.52,60.41,199.52,54.35,191.42,54.51,196.82,47.43,194.17,46.88,203.43,84.45,186.73,81.35,197.81,120.24,153.46,98.51,191.78,155.35,187.57,100.36,194.23,162.54,192.83,116.37,195.08,82.90,197.32,40.68,44.83,129.38,132.50,53.80,0.82,149.62,24.60,20.23,5.89,59.69,301,167,7
467,93.63,86.71,109.44,101.40,80.58,99.88,111.60,70.82,77.87,69.88,96.03,45.93,90.17,45.70,94.27,38.15,92.42,37.14,99.67,164.12,80.36,160.52,95.78,209.64,42.41,177.01,89.08,247.23,81.06,188.98,90.68,261.82,85.61,210.60,90.02,162.32,95.01,100.64,9.19,36.06,32.11,61.65,5.23,139.32,179.41,170.22,0.25,61.90,183,275,7
468,113.73,51.17,124.27,60.43,102.38,60.13,127.01,39.51,100.31,39.55,113.56,22.90,109.90,22.49,112.14,18.62,111.41,17.83,122.50,101.43,107.84,102.22,144.24,121.21,109.54,135.49,117.71,115.80,116.38,161.52,110.91,126.41,117.20,171.85,115.17,101.83,113.32,60.28,13.21,46.46,35.10,44.77,149.24,11.79,169.99,176.80,45.16,0.39,265,190,7
469,163.87,63.23,171.17,73.71,155.40,72.79,177.28,55.48,149.82,56.31,165.67,41.82,160.50,41.50,164.00,38.42,163.00,38.24,167.78,107.28,156.19,108.07,188.67,122.01,156.67,134.35,166.74,129.21,159.55,157.59,160.24,138.33,161.39,165.66,161.99,107.68,163.28,73.25,37.21,58.87,54.50,53.77,126.64,6.04,163.64,159.14,56.97,3.19,275,183,7
470,101.43,88.28,117.89,101.29,87.37,100.17,116.57,70.60,83.63,71.99,102.79,45.47,92.19,45.76,100.55,38.72,96.47,39.48,111.02,167.39,86.98,164.66,108.28,213.91,53.69,187.62,101.56,249.64,91.33,198.90,98.77,262.83,101.17,217.29,99.00,166.03,102.63,100.73,5.10,26.26,25.64,52.02,7.27,128.72,174.35,169.25,0.19,52.21,183,275,7
471,511.54,170.30,547.40,216.24,480.00,214.22,558.69,151.64,471.35,148.80,525.27,98.90,506.24,98.09,519.46,80.86,513.48,82.52,542.40,345.96,495.66,355.79,619.85,380.61,517.44,453.49,536.31,401.43,531.49,536.36,520.38,441.86,535.94,563.96,519.03,350.88,513.70,215.23,17.44,42.26,42.07,53.33,141.90,2.95,167.85,174.71,63.65,10.32,1024,576,7
472,212.32,155.73,253.77,202.22,184.15,202.12,279.53,130.02,153.94,135.47,224.46,81.08,204.91,80.16,216.11,65.19,211.59,60.56,238.63,343.52,191.49,339.35,226.13,451.82,109.28,404.44,212.34,542.02,202.06,431.92,211.70,580.73,219.97,474.55,215.06,341.43,218.96,202.17,44.02,68.00,67.05,45.04,2.11,125.13,161.97,154.01,4.98,50.02,408,612,7
473,302.96,78.75,332.09,110.26,278.57,109.09,356.60,147.48,252.34,143.55,313.93,136.24,296.52,133.89,308.34,123.70,302.74,121.63,312.43,198.79,279.86,194.25,305.73,270.73,220.85,227.05,295.14,333.23,286.44,226.54,291.95,354.01,295.54,257.35,296.14,196.52,305.33,109.67,70.64,138.12,139.61,55.61,4.29,151.37,39.40,31.24,0.72,54.89,612,408,7
474,204.31,194.28,237.40,223.09,175.42,221.37,233.51,155.40,174.97,156.70,215.93,95.35,198.49,93.53,210.62,79.75,204.45,79.56,235.88,346.68,190.96,359.85,303.56,394.09,201.50,458.92,232.84,417.52,218.77,538.31,212.65,459.74,214.16,571.26,213.42,353.26,206.41,222.23,2.89,13.03,20.83,48.92,126.66,6.20,179.77,177.34,51.93,3.01,408,612,7
475,194.49,152.05,232.08,193.23,154.41,193.46,247.03,112.70,142.00,113.05,201.20,48.72,182.38,51.36,193.65,33.52,188.87,34.33,230.88,341.85,180.04,350.29,326.99,390.32,185.21,455.95,216.99,392.90,203.43,558.14,198.15,435.65,204.08,597.05,205.46,346.07,193.25,193.34,19.29,46.13,41.98,60.43,151.89,7.31,164.91,175.79,58.66,1.77,408,612,7
476,322.57,146.45,351.48,194.33,288.00,186.98,355.11,131.16,297.08,128.10,336.29,64.76,319.15,63.25,332.39,45.45,322.87,42.85,340.74,319.14,297.40,323.88,413.62,363.67,301.20,419.92,338.18,386.70,298.14,526.48,309.07,425.50,295.96,561.71,319.07,321.51,319.74,190.65,5.48,19.11,10.03,56.31,131.60,3.91,177.01,171.53,58.87,2.56,612,577,7
477,214.93,65.07,278.53,131.78,163.59,133.04,314.85,195.80,125.10,203.70,230.18,196.04,203.49,193.42,218.92,170.43,212.91,167.50,236.57,306.87,172.64,296.40,226.91,422.14,72.92,357.54,207.50,537.33,187.75,408.49,195.99,581.70,210.70,466.21,204.61,301.64,221.06,132.41,58.14,119.41,126.05,53.70,4.77,124.57,35.12,23.03,0.76,52.94,408,612,7
478,268.60,91.39,316.88,145.61,226.33,144.99,350.49,210.86,189.78,212.31,280.16,191.27,258.08,190.17,270.12,170.49,267.46,169.12,286.98,287.57,231.90,283.46,280.55,416.30,129.50,353.36,258.45,532.04,240.89,375.52,254.02,565.73,263.51,422.00,259.44,285.52,271.61,145.30,55.74,132.82,136.46,52.82,7.95,134.43,32.21,23.54,2.10,50.72,521,612,7
479,338.99,144.82,364.33,162.82,319.80,159.39,366.22,120.55,317.67,116.71,346.40,83.43,336.79,81.50,343.30,71.94,340.05,70.38,352.50,251.67,319.43,246.83,347.34,321.88,280.75,277.02,339.02,380.23,326.66,297.17,337.60,401.23,340.34,324.72,335.96,249.25,342.07,161.11,5.42,30.66,31.36,47.83,3.92,118.33,178.60,173.18,0.23,48.07,612,408,7
480,133.74,49.31,143.13,62.90,124.71,61.95,143.66,43.49,123.90,43.53,134.05,28.68,131.40,29.72,132.89,25.54,132.63,26.36,144.88,100.13,131.72,102.61,167.98,114.31,136.84,131.48,141.36,113.74,140.08,157.37,137.36,125.64,140.01,165.72,138.30,101.37,133.92,62.42,4.10,34.59,31.02,48.41,149.68,2.92,171.99,176.09,52.05,3.64,275,183,7
481,104.39,60.83,115.85,76.70,94.32,75.92,123.35,54.66,88.35,53.96,108.17,35.44,102.98,35.42,106.25,30.78,104.68,30.09,113.20,116.79,98.29,117.60,136.78,136.65,97.32,154.14,110.60,146.94,98.23,189.97,103.63,161.39,91.08,198.93,105.74,117.20,105.09,76.31,33.99,57.09,53.49,51.41,118.45,2.98,160.29,165.72,48.97,2.43,225,225,7
482,64.33,69.73,86.21,88.00,48.18,88.58,90.62,55.08,40.56,55.35,69.67,28.10,62.53,30.89,67.18,19.84,65.19,22.12,85.65,156.86,61.22,161.98,123.51,177.01,68.20,209.96,76.53,181.27,77.04,254.06,69.05,201.13,69.92,270.11,73.44,159.42,67.20,88.29,20.55,45.46,54.85,53.70,146.80,3.06,167.36,172.09,56.96,3.26,183,275,7
